#,time,well_pump,new_fridge,water_heater,old_fridge
411,02/11/2021 07:44:36 PM,0.049,0.525,0.122,0.073
412,02/11/2021 07:45:36 PM,0.061,0.623,0.098,0.049
413,02/11/2021 07:46:36 PM,0.061,0.501,0.098,0.049
414,02/11/2021 07:47:36 PM,0.073,0.513,0.122,0.049
415,02/11/2021 07:48:36 PM,0.049,0.513,0.098,0.049
416,02/11/2021 07:49:36 PM,0.061,0.501,0.122,0.073
417,02/11/2021 07:50:36 PM,0.049,0.501,0.098,0.049
418,02/11/2021 07:51:36 PM,0.073,0.501,0.122,0.049
419,02/11/2021 07:52:36 PM,0.061,0.513,0.098,0.049
420,02/11/2021 07:53:36 PM,0.061,0.501,0.122,0.049
421,02/11/2021 07:54:36 PM,0.061,0.501,0.122,0.073
422,02/11/2021 07:55:36 PM,0.061,0.513,0.122,0.049
423,02/11/2021 07:56:36 PM,0.061,0.513,0.098,0.049
424,02/11/2021 07:57:36 PM,0.049,0.513,0.122,0.073
425,02/11/2021 07:58:36 PM,0.073,0.549,0.122,0.049
426,02/11/2021 07:59:36 PM,0.061,0.513,0.098,0.073
427,02/11/2021 08:00:36 PM,0.073,0.940,0.122,0.073
428,02/11/2021 08:01:36 PM,0.061,0.904,0.098,0.049
429,02/11/2021 08:02:36 PM,0.061,0.488,0.098,0.049
430,02/11/2021 08:03:36 PM,0.073,0.513,0.122,0.049
431,02/11/2021 08:04:36 PM,0.061,0.891,0.098,0.049
432,02/11/2021 08:05:36 PM,0.049,0.513,0.098,0.049
433,02/11/2021 08:06:36 PM,0.049,0.513,0.122,0.049
434,02/11/2021 08:07:36 PM,0.073,0.513,0.122,0.049
435,02/11/2021 08:08:36 PM,0.061,0.513,0.098,0.073
436,02/11/2021 08:09:36 PM,0.061,0.513,0.098,0.049
437,02/11/2021 08:10:36 PM,0.061,0.513,0.122,0.049
438,02/11/2021 08:11:36 PM,0.061,0.513,0.122,0.049
439,02/11/2021 08:12:36 PM,0.061,0.513,0.098,0.073
440,02/11/2021 08:13:36 PM,0.061,0.513,0.122,0.049
441,02/11/2021 08:14:36 PM,0.061,0.513,0.098,0.049
442,02/11/2021 08:15:36 PM,0.073,0.623,0.122,0.073
443,02/11/2021 08:16:36 PM,0.061,0.501,0.098,0.049
444,02/11/2021 08:17:36 PM,0.061,0.513,18.144,0.098
445,02/11/2021 08:18:36 PM,0.061,0.513,17.924,0.073
446,02/11/2021 08:19:36 PM,0.061,0.513,17.924,0.098
447,02/11/2021 08:20:36 PM,0.061,0.513,17.900,0.098
448,02/11/2021 08:21:36 PM,0.061,0.513,17.900,0.098
449,02/11/2021 08:22:36 PM,0.061,0.513,17.949,0.073
450,02/11/2021 08:23:36 PM,0.073,0.501,17.998,0.098
451,02/11/2021 08:24:36 PM,0.049,1.343,18.022,0.098
452,02/11/2021 08:25:36 PM,0.049,1.306,18.022,0.098
453,02/11/2021 08:26:36 PM,0.061,1.294,17.998,0.098
454,02/11/2021 08:27:36 PM,0.061,1.294,17.998,0.098
455,02/11/2021 08:28:36 PM,0.061,1.294,17.998,0.098
456,02/11/2021 08:29:36 PM,0.061,1.294,17.998,0.098
457,02/11/2021 08:30:36 PM,0.049,1.306,17.973,0.098
458,02/11/2021 08:31:36 PM,0.061,1.306,17.998,0.098
459,02/11/2021 08:32:36 PM,0.049,1.306,17.998,0.098
460,02/11/2021 08:33:36 PM,0.049,1.306,17.998,0.098
461,02/11/2021 08:34:36 PM,0.061,1.306,18.022,0.098
462,02/11/2021 08:35:36 PM,0.061,1.294,17.998,0.098
463,02/11/2021 08:36:36 PM,0.061,1.306,17.998,0.073
464,02/11/2021 08:37:36 PM,0.049,1.306,18.022,0.098
465,02/11/2021 08:38:36 PM,0.061,1.306,17.900,0.073
466,02/11/2021 08:39:36 PM,0.049,1.306,17.875,0.073
467,02/11/2021 08:40:36 PM,0.061,1.306,17.924,0.098
468,02/11/2021 08:41:36 PM,6.496,1.319,17.924,0.073
469,02/11/2021 08:42:36 PM,0.061,1.306,17.949,0.098
470,02/11/2021 08:43:36 PM,0.061,1.294,17.949,0.098
471,02/11/2021 08:44:36 PM,0.061,1.294,17.900,0.098
472,02/11/2021 08:45:36 PM,0.061,1.404,17.900,0.073
473,02/11/2021 08:46:36 PM,0.061,1.294,17.900,0.098
474,02/11/2021 08:47:36 PM,0.061,1.294,17.900,0.098
475,02/11/2021 08:48:36 PM,0.049,1.294,17.900,0.073
476,02/11/2021 08:49:36 PM,0.061,1.294,17.949,0.098
477,02/11/2021 08:50:36 PM,0.061,1.294,17.949,0.073
478,02/11/2021 08:51:36 PM,0.049,1.294,18.828,0.098
479,02/11/2021 08:52:36 PM,0.061,1.306,17.973,0.098
480,02/11/2021 08:53:36 PM,0.061,1.282,17.949,0.073
481,02/11/2021 08:54:36 PM,0.049,1.294,17.973,0.073
482,02/11/2021 08:55:36 PM,0.049,0.073,17.973,0.073
483,02/11/2021 08:56:36 PM,0.061,0.037,17.973,0.098
484,02/11/2021 08:57:36 PM,0.049,0.049,17.998,0.073
485,02/11/2021 08:58:36 PM,0.061,0.037,17.949,0.098
486,02/11/2021 08:59:36 PM,0.049,0.037,17.949,0.073
487,02/11/2021 09:00:36 PM,0.049,0.049,17.973,0.073
488,02/11/2021 09:01:36 PM,0.061,0.037,17.924,0.098
489,02/11/2021 09:02:36 PM,0.049,0.049,17.924,0.098
490,02/11/2021 09:03:36 PM,0.061,0.037,17.949,0.073
491,02/11/2021 09:04:36 PM,0.061,0.037,17.924,0.073
492,02/11/2021 09:05:36 PM,0.061,0.037,17.949,0.073
493,02/11/2021 09:06:36 PM,0.049,0.049,17.973,0.073
494,02/11/2021 09:07:36 PM,0.049,0.037,17.949,0.073
495,02/11/2021 09:08:36 PM,0.061,0.049,17.973,0.098
496,02/11/2021 09:09:36 PM,0.061,0.586,17.973,0.073
497,02/11/2021 09:10:36 PM,0.049,0.598,17.949,0.073
498,02/11/2021 09:11:36 PM,0.061,0.635,17.949,0.073
499,02/11/2021 09:12:36 PM,0.049,0.647,17.973,0.073
500,02/11/2021 09:13:36 PM,0.061,0.647,17.949,0.098
501,02/11/2021 09:14:36 PM,0.061,0.635,17.998,0.073
502,02/11/2021 09:15:36 PM,0.049,0.745,18.022,0.073
503,02/11/2021 09:16:36 PM,0.049,0.635,18.022,0.073
504,02/11/2021 09:17:36 PM,0.061,0.623,17.949,0.073
505,02/11/2021 09:18:36 PM,0.061,0.611,17.998,0.073
506,02/11/2021 09:19:36 PM,0.049,0.611,17.998,0.073
507,02/11/2021 09:20:36 PM,0.061,0.598,17.998,0.073
508,02/11/2021 09:21:36 PM,0.061,0.598,17.998,0.073
509,02/11/2021 09:22:36 PM,0.049,0.635,17.998,0.073
510,02/11/2021 09:23:36 PM,0.061,0.635,18.071,0.073
511,02/11/2021 09:24:36 PM,0.049,0.635,18.071,0.073
512,02/11/2021 09:25:36 PM,0.061,0.635,18.046,0.073
513,02/11/2021 09:26:36 PM,0.049,0.635,18.046,0.073
514,02/11/2021 09:27:36 PM,0.049,0.635,18.046,0.073
515,02/11/2021 09:28:36 PM,0.049,0.635,18.046,0.073
516,02/11/2021 09:29:36 PM,0.049,0.635,18.071,0.073
517,02/11/2021 09:30:36 PM,0.049,0.635,18.095,0.073
518,02/11/2021 09:31:36 PM,0.061,0.623,18.095,0.073
519,02/11/2021 09:32:36 PM,0.049,0.623,18.120,0.073
520,02/11/2021 09:33:36 PM,0.061,0.635,18.144,0.073
521,02/11/2021 09:34:36 PM,0.049,0.635,18.120,0.073
522,02/11/2021 09:35:36 PM,0.061,0.623,18.120,0.073
523,02/11/2021 09:36:36 PM,6.447,0.647,18.046,0.073
524,02/11/2021 09:37:36 PM,0.061,0.635,18.120,0.073
525,02/11/2021 09:38:36 PM,0.049,0.623,18.144,0.073
526,02/11/2021 09:39:36 PM,0.049,0.623,18.120,0.073
527,02/11/2021 09:40:36 PM,0.049,0.623,18.095,0.073
528,02/11/2021 09:41:36 PM,0.049,0.623,18.095,0.073
529,02/11/2021 09:42:36 PM,0.049,0.635,18.095,0.073
530,02/11/2021 09:43:36 PM,0.049,0.623,18.095,0.049
531,02/11/2021 09:44:36 PM,0.049,0.623,18.071,0.073
532,02/11/2021 09:45:36 PM,0.061,0.745,18.095,0.073
533,02/11/2021 09:46:36 PM,0.049,0.623,18.071,0.073
534,02/11/2021 09:47:36 PM,0.049,0.623,18.071,0.073
535,02/11/2021 09:48:36 PM,0.049,0.635,18.095,0.073
536,02/11/2021 09:49:36 PM,0.061,0.623,18.120,0.073
537,02/11/2021 09:50:36 PM,0.061,0.623,18.120,0.073
538,02/11/2021 09:51:36 PM,0.049,0.623,0.122,0.049
539,02/11/2021 09:52:36 PM,0.049,0.623,0.122,0.024
540,02/11/2021 09:53:36 PM,0.049,0.598,0.122,0.024
541,02/11/2021 09:54:36 PM,0.049,0.586,0.122,0.049
542,02/11/2021 09:55:36 PM,0.061,0.562,0.122,0.024
543,02/11/2021 09:56:36 PM,0.049,0.549,0.122,0.024
544,02/11/2021 09:57:36 PM,0.061,0.549,0.122,0.024
545,02/11/2021 09:58:36 PM,0.061,0.549,0.122,0.024
546,02/11/2021 09:59:36 PM,0.049,0.537,0.098,0.024
547,02/11/2021 10:00:36 PM,0.049,0.549,0.122,0.024
548,02/11/2021 10:01:36 PM,0.049,0.549,0.122,0.024
549,02/11/2021 10:02:36 PM,0.049,0.537,0.122,0.049
550,02/11/2021 10:03:36 PM,0.049,0.537,0.098,0.024
551,02/11/2021 10:04:36 PM,0.049,0.537,0.098,0.024
552,02/11/2021 10:05:36 PM,0.061,0.537,0.098,0.024
553,02/11/2021 10:06:36 PM,0.049,0.525,0.122,0.024
554,02/11/2021 10:07:36 PM,0.049,0.525,0.122,0.024
555,02/11/2021 10:08:36 PM,0.049,0.525,0.122,0.024
556,02/11/2021 10:09:36 PM,0.049,0.525,0.122,0.049
557,02/11/2021 10:10:36 PM,0.049,0.525,0.122,0.049
558,02/11/2021 10:11:36 PM,0.049,0.525,0.098,0.024
559,02/11/2021 10:12:36 PM,0.049,0.525,0.122,0.024
560,02/11/2021 10:13:36 PM,0.049,0.525,0.122,0.024
561,02/11/2021 10:14:36 PM,0.049,0.513,0.098,0.024
562,02/11/2021 10:15:36 PM,0.061,0.623,0.098,0.024
563,02/11/2021 10:16:36 PM,0.061,0.525,0.122,0.024
564,02/11/2021 10:17:36 PM,0.049,0.513,0.098,0.024
565,02/11/2021 10:18:36 PM,0.061,0.513,18.095,0.073
566,02/11/2021 10:19:36 PM,0.049,0.513,18.046,0.073
567,02/11/2021 10:20:36 PM,0.061,0.513,18.095,0.073
568,02/11/2021 10:21:36 PM,0.049,0.513,18.120,0.073
569,02/11/2021 10:22:36 PM,0.061,0.513,18.095,0.073
570,02/11/2021 10:23:36 PM,0.061,0.501,18.144,0.073
571,02/11/2021 10:24:36 PM,0.049,0.513,18.144,0.073
572,02/11/2021 10:25:36 PM,0.049,0.501,18.120,0.073
573,02/11/2021 10:26:36 PM,0.049,0.513,18.168,0.073
574,02/11/2021 10:27:36 PM,0.049,0.501,18.168,0.073
575,02/11/2021 10:28:36 PM,0.049,0.501,18.168,0.073
576,02/11/2021 10:29:36 PM,0.049,0.501,18.168,0.073
577,02/11/2021 10:30:36 PM,0.061,0.501,18.193,0.073
578,02/11/2021 10:31:36 PM,0.049,0.501,18.193,0.073
579,02/11/2021 10:32:36 PM,0.049,0.501,0.122,0.049
580,02/11/2021 10:33:36 PM,0.049,0.501,0.122,0.024
581,02/11/2021 10:34:36 PM,0.061,0.513,0.098,0.024
582,02/11/2021 10:35:36 PM,0.061,0.501,0.098,0.024
583,02/11/2021 10:36:36 PM,0.049,0.501,0.122,0.024
584,02/11/2021 10:37:36 PM,0.061,0.501,0.122,0.024
585,02/11/2021 10:38:36 PM,0.049,0.501,0.122,0.024
586,02/11/2021 10:39:36 PM,0.049,0.501,0.098,0.024
587,02/11/2021 10:40:36 PM,0.049,0.501,0.122,0.024
588,02/11/2021 10:41:36 PM,0.049,0.501,0.122,0.024
589,02/11/2021 10:42:36 PM,0.049,0.501,0.098,0.024
590,02/11/2021 10:43:36 PM,0.049,0.501,0.098,0.757
591,02/11/2021 10:44:36 PM,0.049,0.501,0.098,0.733
592,02/11/2021 10:45:36 PM,0.049,0.611,0.122,0.708
593,02/11/2021 10:46:36 PM,0.061,0.501,0.098,0.708
594,02/11/2021 10:47:36 PM,0.049,0.501,0.122,0.708
595,02/11/2021 10:48:36 PM,0.049,0.501,0.122,0.708
596,02/11/2021 10:49:36 PM,0.049,0.501,0.098,0.708
597,02/11/2021 10:50:36 PM,0.061,0.488,0.098,0.708
598,02/11/2021 10:51:36 PM,0.061,0.501,0.098,0.708
599,02/11/2021 10:52:36 PM,0.061,0.501,0.122,0.684
600,02/11/2021 10:53:36 PM,0.049,0.501,0.122,0.708
601,02/11/2021 10:54:36 PM,0.049,0.501,0.098,0.684
602,02/11/2021 10:55:36 PM,0.049,0.488,0.122,0.684
603,02/11/2021 10:56:36 PM,0.061,0.501,0.122,0.708
604,02/11/2021 10:57:36 PM,0.061,0.513,0.122,0.684
605,02/11/2021 10:58:36 PM,0.049,0.513,0.098,0.684
606,02/11/2021 10:59:36 PM,0.049,0.513,0.122,0.684
607,02/11/2021 11:00:36 PM,0.061,0.525,0.122,0.684
608,02/11/2021 11:01:36 PM,0.061,0.549,0.098,0.684
609,02/11/2021 11:02:36 PM,0.049,0.562,0.098,0.684
610,02/11/2021 11:03:36 PM,0.049,0.574,0.122,0.684
611,02/11/2021 11:04:36 PM,0.049,0.574,0.098,0.684
612,02/11/2021 11:05:36 PM,0.049,0.574,0.122,0.684
613,02/11/2021 11:06:36 PM,0.061,0.574,0.098,0.684
614,02/11/2021 11:07:36 PM,0.061,0.574,0.098,0.684
615,02/11/2021 11:08:36 PM,0.061,0.574,0.098,0.684
616,02/11/2021 11:09:36 PM,0.049,0.574,0.122,0.684
617,02/11/2021 11:10:36 PM,0.049,0.574,0.122,0.659
618,02/11/2021 11:11:36 PM,0.049,0.586,0.122,0.684
619,02/11/2021 11:12:36 PM,0.061,0.586,0.122,0.684
620,02/11/2021 11:13:36 PM,0.061,0.574,0.122,0.684
621,02/11/2021 11:14:36 PM,0.061,0.574,0.098,0.684
622,02/11/2021 11:15:36 PM,0.061,0.574,0.098,0.684
623,02/11/2021 11:16:36 PM,0.049,0.574,0.122,0.684
624,02/11/2021 11:17:36 PM,0.049,0.574,0.122,0.684
625,02/11/2021 11:18:36 PM,0.061,0.574,0.098,0.684
626,02/11/2021 11:19:36 PM,0.049,0.574,0.098,0.684
627,02/11/2021 11:20:36 PM,0.061,0.574,18.266,0.757
628,02/11/2021 11:21:36 PM,0.049,0.586,18.266,0.733
629,02/11/2021 11:22:36 PM,0.061,0.574,18.291,0.757
630,02/11/2021 11:23:36 PM,0.061,0.574,18.291,0.733
631,02/11/2021 11:24:36 PM,0.049,0.586,18.266,0.757
632,02/11/2021 11:25:36 PM,0.049,0.574,18.266,0.757
633,02/11/2021 11:26:36 PM,0.061,0.549,18.315,0.733
634,02/11/2021 11:27:36 PM,0.049,0.525,18.291,0.757
635,02/11/2021 11:28:36 PM,0.061,0.525,18.291,0.757
636,02/11/2021 11:29:36 PM,0.049,0.525,18.291,0.757
637,02/11/2021 11:30:36 PM,0.061,0.525,18.315,0.733
638,02/11/2021 11:31:36 PM,0.049,0.513,18.315,0.757
639,02/11/2021 11:32:36 PM,0.049,0.513,18.315,0.733
640,02/11/2021 11:33:36 PM,0.061,0.513,0.122,0.684
641,02/11/2021 11:34:36 PM,0.061,0.513,0.122,0.659
642,02/11/2021 11:35:36 PM,0.049,0.513,0.122,0.684
643,02/11/2021 11:36:36 PM,0.049,0.513,0.122,0.659
644,02/11/2021 11:37:36 PM,0.061,0.513,0.098,0.659
645,02/11/2021 11:38:36 PM,0.049,0.501,0.122,0.659
646,02/11/2021 11:39:36 PM,0.049,0.501,0.122,0.684
647,02/11/2021 11:40:36 PM,0.049,0.513,0.122,0.659
648,02/11/2021 11:41:36 PM,0.061,0.501,0.098,0.659
649,02/11/2021 11:42:36 PM,0.061,0.501,0.098,0.684
650,02/11/2021 11:43:36 PM,0.049,0.501,0.098,0.659
651,02/11/2021 11:44:36 PM,0.061,0.488,0.098,0.684
652,02/11/2021 11:45:36 PM,0.061,0.501,0.122,0.659
653,02/11/2021 11:46:36 PM,0.061,0.501,0.098,0.659
654,02/11/2021 11:47:36 PM,0.049,0.501,0.098,0.659
655,02/11/2021 11:48:36 PM,0.061,0.488,0.098,0.684
656,02/11/2021 11:49:36 PM,0.061,0.501,0.122,0.659
657,02/11/2021 11:50:36 PM,0.061,0.501,0.122,0.659
658,02/11/2021 11:51:36 PM,0.061,0.501,0.122,0.659
659,02/11/2021 11:52:36 PM,0.061,0.488,0.098,0.659
660,02/11/2021 11:53:36 PM,0.049,0.488,0.122,0.659
661,02/11/2021 11:54:36 PM,0.049,0.488,0.098,0.659
662,02/11/2021 11:55:36 PM,0.061,0.488,0.122,0.684
663,02/11/2021 11:56:36 PM,0.061,0.488,0.098,0.659
664,02/11/2021 11:57:36 PM,0.061,0.488,0.098,0.659
665,02/11/2021 11:58:36 PM,0.061,0.488,0.098,0.659
666,02/11/2021 11:59:36 PM,0.061,0.488,0.098,0.659
667,02/12/2021 12:00:36 AM,0.049,0.488,0.098,0.659
668,02/12/2021 12:01:36 AM,0.061,0.488,0.098,0.684
669,02/12/2021 12:02:36 AM,0.049,0.488,0.122,0.659
670,02/12/2021 12:03:36 AM,0.061,0.488,0.098,0.659
671,02/12/2021 12:04:36 AM,0.049,0.488,0.122,0.659
672,02/12/2021 12:05:36 AM,0.061,0.488,0.098,0.659
673,02/12/2021 12:06:36 AM,0.061,0.488,0.122,0.659
674,02/12/2021 12:07:36 AM,0.049,0.488,0.122,0.659
675,02/12/2021 12:08:36 AM,0.061,0.488,0.122,0.659
676,02/12/2021 12:09:36 AM,0.061,0.488,0.122,0.659
677,02/12/2021 12:10:36 AM,0.061,0.488,0.122,0.659
678,02/12/2021 12:11:36 AM,0.061,0.488,0.122,0.659
679,02/12/2021 12:12:36 AM,0.049,0.476,0.122,0.659
680,02/12/2021 12:13:36 AM,0.049,0.488,0.122,0.659
681,02/12/2021 12:14:36 AM,0.049,0.488,0.122,0.659
682,02/12/2021 12:15:36 AM,0.061,0.476,0.098,0.659
683,02/12/2021 12:16:36 AM,0.061,0.049,0.122,0.659
684,02/12/2021 12:17:36 AM,0.061,0.049,0.098,0.684
685,02/12/2021 12:18:36 AM,0.061,0.049,0.122,0.659
686,02/12/2021 12:19:36 AM,0.061,0.049,0.098,0.659
687,02/12/2021 12:20:36 AM,0.061,0.049,0.122,0.659
688,02/12/2021 12:21:36 AM,0.061,0.037,0.098,0.659
689,02/12/2021 12:22:36 AM,0.061,0.049,0.122,0.659
690,02/12/2021 12:23:36 AM,0.061,0.037,0.122,0.659
691,02/12/2021 12:24:36 AM,0.061,0.049,0.122,0.659
692,02/12/2021 12:25:36 AM,0.061,0.049,0.098,0.659
693,02/12/2021 12:26:36 AM,0.049,0.049,0.122,0.659
694,02/12/2021 12:27:36 AM,0.049,0.049,0.098,0.049
695,02/12/2021 12:28:36 AM,0.061,0.049,0.098,0.049
696,02/12/2021 12:29:36 AM,0.061,0.049,0.122,0.049
697,02/12/2021 12:30:36 AM,0.061,0.049,0.122,0.024
698,02/12/2021 12:31:36 AM,0.061,0.049,18.413,0.073
699,02/12/2021 12:32:36 AM,0.049,0.049,18.388,0.073
700,02/12/2021 12:33:36 AM,0.061,0.049,18.388,0.073
701,02/12/2021 12:34:36 AM,0.049,0.049,18.388,0.098
702,02/12/2021 12:35:36 AM,0.061,0.049,18.437,0.073
703,02/12/2021 12:36:36 AM,0.061,0.049,18.413,0.073
704,02/12/2021 12:37:36 AM,0.061,0.049,18.413,0.098
705,02/12/2021 12:38:36 AM,0.061,0.049,18.388,0.073
706,02/12/2021 12:39:36 AM,0.049,0.049,18.413,0.073
707,02/12/2021 12:40:36 AM,0.049,0.049,18.413,0.073
708,02/12/2021 12:41:36 AM,0.061,0.037,0.122,0.049
709,02/12/2021 12:42:36 AM,0.061,0.049,0.122,0.049
710,02/12/2021 12:43:36 AM,0.049,0.049,0.122,0.024
711,02/12/2021 12:44:36 AM,0.049,0.049,0.098,0.049
712,02/12/2021 12:45:36 AM,0.061,0.049,0.098,0.049
713,02/12/2021 12:46:36 AM,0.061,0.049,0.122,0.024
714,02/12/2021 12:47:36 AM,0.049,0.049,0.122,0.024
715,02/12/2021 12:48:36 AM,0.049,0.049,0.122,0.024
716,02/12/2021 12:49:36 AM,0.049,0.049,0.098,0.024
717,02/12/2021 12:50:36 AM,0.049,0.049,0.122,0.049
718,02/12/2021 12:51:36 AM,0.061,0.037,0.098,0.049
719,02/12/2021 12:52:36 AM,0.061,0.049,0.122,0.049
720,02/12/2021 12:53:36 AM,0.061,0.049,0.098,0.049
721,02/12/2021 12:54:36 AM,0.061,0.049,0.122,0.049
722,02/12/2021 12:55:36 AM,0.061,0.049,0.098,0.049
723,02/12/2021 12:56:36 AM,0.049,0.049,0.098,0.049
724,02/12/2021 12:57:36 AM,0.061,0.574,0.098,0.049
725,02/12/2021 12:58:36 AM,0.061,0.549,0.122,0.049
726,02/12/2021 12:59:36 AM,0.061,0.549,0.122,0.049
727,02/12/2021 01:00:36 AM,0.061,0.549,0.098,0.049
728,02/12/2021 01:01:36 AM,0.049,0.549,0.122,0.049
729,02/12/2021 01:02:36 AM,0.061,0.537,0.122,0.049
730,02/12/2021 01:03:36 AM,0.061,0.537,0.122,0.024
731,02/12/2021 01:04:36 AM,0.061,0.574,0.122,0.024
732,02/12/2021 01:05:36 AM,0.061,0.586,0.122,0.049
733,02/12/2021 01:06:36 AM,0.061,0.598,0.098,0.049
734,02/12/2021 01:07:36 AM,0.061,0.598,0.098,0.049
735,02/12/2021 01:08:36 AM,0.049,0.598,0.098,0.049
736,02/12/2021 01:09:36 AM,0.061,0.598,0.098,0.049
737,02/12/2021 01:10:36 AM,0.061,0.598,0.122,0.049
738,02/12/2021 01:11:36 AM,0.049,0.598,0.098,0.049
739,02/12/2021 01:12:36 AM,0.049,0.598,0.098,0.049
740,02/12/2021 01:13:36 AM,0.049,0.598,0.122,0.049
741,02/12/2021 01:14:36 AM,0.061,0.586,0.122,0.049
742,02/12/2021 01:15:36 AM,0.061,0.586,0.122,0.049
743,02/12/2021 01:16:36 AM,0.049,0.708,0.098,0.049
744,02/12/2021 01:17:36 AM,0.061,0.586,0.122,0.049
745,02/12/2021 01:18:36 AM,0.061,0.586,0.098,0.049
746,02/12/2021 01:19:36 AM,0.061,0.586,0.122,0.049
747,02/12/2021 01:20:36 AM,0.061,0.586,0.122,0.049
748,02/12/2021 01:21:36 AM,0.061,0.586,0.098,0.049
749,02/12/2021 01:22:36 AM,0.049,0.586,0.122,0.049
750,02/12/2021 01:23:36 AM,0.061,0.586,0.098,0.049
751,02/12/2021 01:24:36 AM,0.061,0.586,0.122,0.049
752,02/12/2021 01:25:36 AM,0.061,0.586,0.098,0.049
753,02/12/2021 01:26:36 AM,0.061,0.586,0.122,0.049
754,02/12/2021 01:27:36 AM,0.061,0.586,0.122,0.049
755,02/12/2021 01:28:36 AM,0.061,0.586,0.098,0.049
756,02/12/2021 01:29:36 AM,0.061,0.574,0.122,0.049
757,02/12/2021 01:30:36 AM,0.049,0.549,0.122,0.049
758,02/12/2021 01:31:36 AM,0.061,0.549,0.122,0.049
759,02/12/2021 01:32:36 AM,0.049,0.525,0.122,0.049
760,02/12/2021 01:33:36 AM,0.061,0.525,0.122,0.049
761,02/12/2021 01:34:36 AM,0.061,0.525,0.122,0.049
762,02/12/2021 01:35:36 AM,0.061,0.513,0.098,0.049
763,02/12/2021 01:36:36 AM,0.061,0.513,0.122,0.049
764,02/12/2021 01:37:36 AM,0.061,0.513,0.098,0.049
765,02/12/2021 01:38:36 AM,0.061,0.501,0.098,0.049
766,02/12/2021 01:39:36 AM,0.049,0.513,0.122,0.049
767,02/12/2021 01:40:36 AM,0.061,0.513,0.098,0.049
768,02/12/2021 01:41:36 AM,0.061,0.513,0.098,0.049
769,02/12/2021 01:42:36 AM,0.049,0.501,0.122,0.049
770,02/12/2021 01:43:36 AM,0.061,0.513,0.098,0.073
771,02/12/2021 01:44:36 AM,0.061,0.501,0.098,0.073
772,02/12/2021 01:45:36 AM,0.061,0.501,0.122,0.049
773,02/12/2021 01:46:36 AM,0.049,0.611,0.098,0.049
774,02/12/2021 01:47:36 AM,0.061,0.488,0.098,0.049
775,02/12/2021 01:48:36 AM,0.061,0.501,0.098,0.049
776,02/12/2021 01:49:36 AM,0.061,0.501,0.122,0.049
777,02/12/2021 01:50:36 AM,0.061,0.488,18.437,0.098
778,02/12/2021 01:51:36 AM,0.061,0.501,18.437,0.098
779,02/12/2021 01:52:36 AM,0.061,0.488,18.486,0.098
780,02/12/2021 01:53:36 AM,0.061,0.488,18.437,0.098
781,02/12/2021 01:54:36 AM,0.061,0.488,18.486,0.073
782,02/12/2021 01:55:36 AM,0.061,0.501,18.437,0.073
783,02/12/2021 01:56:36 AM,0.049,0.488,18.486,0.098
784,02/12/2021 01:57:36 AM,0.061,0.488,18.462,0.098
785,02/12/2021 01:58:36 AM,0.061,0.488,18.462,0.098
786,02/12/2021 01:59:36 AM,0.061,0.488,18.462,0.098
787,02/12/2021 02:00:36 AM,0.049,0.488,18.413,0.073
788,02/12/2021 02:01:36 AM,0.061,0.488,0.122,0.049
789,02/12/2021 02:02:36 AM,0.061,0.488,0.122,0.049
790,02/12/2021 02:03:36 AM,0.061,0.488,0.122,0.049
791,02/12/2021 02:04:36 AM,0.049,0.488,0.098,0.049
792,02/12/2021 02:05:36 AM,0.061,0.488,0.122,0.049
793,02/12/2021 02:06:36 AM,0.061,0.488,0.098,0.049
794,02/12/2021 02:07:36 AM,0.061,0.488,0.122,0.049
795,02/12/2021 02:08:36 AM,0.061,0.488,0.098,0.049
796,02/12/2021 02:09:36 AM,0.061,0.488,0.098,0.049
797,02/12/2021 02:10:36 AM,0.049,0.488,0.122,0.049
798,02/12/2021 02:11:36 AM,0.061,0.049,0.098,0.049
799,02/12/2021 02:12:36 AM,0.049,0.049,0.122,0.049
800,02/12/2021 02:13:36 AM,0.061,0.049,0.122,0.049
801,02/12/2021 02:14:36 AM,0.049,0.049,0.122,0.049
802,02/12/2021 02:15:36 AM,0.061,0.049,0.098,0.049
803,02/12/2021 02:16:36 AM,0.049,0.049,0.122,0.049
804,02/12/2021 02:17:36 AM,0.061,0.049,0.122,0.024
805,02/12/2021 02:18:36 AM,0.061,0.049,0.122,0.049
806,02/12/2021 02:19:36 AM,0.061,0.049,0.122,0.049
807,02/12/2021 02:20:36 AM,0.061,0.049,0.122,0.049
808,02/12/2021 02:21:36 AM,0.049,0.049,0.122,0.049
809,02/12/2021 02:22:36 AM,0.061,0.049,0.122,0.049
810,02/12/2021 02:23:36 AM,0.061,0.049,0.098,0.049
811,02/12/2021 02:24:36 AM,0.049,0.049,0.122,0.049
812,02/12/2021 02:25:36 AM,0.061,0.049,0.098,0.049
813,02/12/2021 02:26:36 AM,0.061,0.049,0.122,0.049
814,02/12/2021 02:27:36 AM,0.061,0.049,0.122,0.049
815,02/12/2021 02:28:36 AM,0.061,0.049,0.122,0.049
816,02/12/2021 02:29:36 AM,0.061,0.049,0.098,0.049
817,02/12/2021 02:30:36 AM,0.061,0.061,0.098,0.049
818,02/12/2021 02:31:36 AM,0.049,0.049,0.098,0.049
819,02/12/2021 02:32:36 AM,0.061,0.049,0.098,0.049
820,02/12/2021 02:33:36 AM,0.061,0.049,0.122,0.049
821,02/12/2021 02:34:36 AM,0.049,0.049,0.122,0.049
