#,time,water_pump,End Of File (LGR S/N: 1191118)
607,03/08/2021 09:35:41 AM,0.989,
608,03/08/2021 09:35:42 AM,1.001,
609,03/08/2021 09:35:43 AM,0.989,
610,03/08/2021 09:35:44 AM,1.001,
611,03/08/2021 09:35:45 AM,1.001,
612,03/08/2021 09:35:46 AM,1.001,
613,03/08/2021 09:35:47 AM,1.001,
614,03/08/2021 09:35:48 AM,0.977,
615,03/08/2021 09:35:49 AM,0.977,
616,03/08/2021 09:35:50 AM,0.977,
617,03/08/2021 09:35:51 AM,0.989,
618,03/08/2021 09:35:52 AM,0.989,
619,03/08/2021 09:35:53 AM,0.989,
620,03/08/2021 09:35:54 AM,0.977,
621,03/08/2021 09:35:55 AM,0.965,
622,03/08/2021 09:35:56 AM,0.965,
623,03/08/2021 09:35:57 AM,1.001,
624,03/08/2021 09:35:58 AM,0.977,
625,03/08/2021 09:35:59 AM,0.965,
626,03/08/2021 09:36:00 AM,0.989,
627,03/08/2021 09:36:01 AM,0.977,
628,03/08/2021 09:36:02 AM,0.977,
629,03/08/2021 09:36:03 AM,0.977,
630,03/08/2021 09:36:04 AM,0.989,
631,03/08/2021 09:36:05 AM,0.989,
632,03/08/2021 09:36:06 AM,0.989,
633,03/08/2021 09:36:07 AM,0.989,
634,03/08/2021 09:36:08 AM,0.977,
635,03/08/2021 09:36:09 AM,0.989,
636,03/08/2021 09:36:10 AM,0.977,
637,03/08/2021 09:36:11 AM,0.989,
638,03/08/2021 09:36:12 AM,0.977,
639,03/08/2021 09:36:13 AM,0.989,
640,03/08/2021 09:36:14 AM,0.989,
641,03/08/2021 09:36:15 AM,0.989,
642,03/08/2021 09:36:16 AM,0.989,
643,03/08/2021 09:36:17 AM,1.001,
644,03/08/2021 09:36:18 AM,0.977,
645,03/08/2021 09:36:19 AM,0.977,
646,03/08/2021 09:36:20 AM,0.989,
647,03/08/2021 09:36:21 AM,0.977,
648,03/08/2021 09:36:22 AM,0.989,
649,03/08/2021 09:36:23 AM,0.989,
650,03/08/2021 09:36:24 AM,0.989,
651,03/08/2021 09:36:25 AM,0.989,
652,03/08/2021 09:36:26 AM,0.989,
653,03/08/2021 09:36:27 AM,1.001,
654,03/08/2021 09:36:28 AM,1.001,
655,03/08/2021 09:36:29 AM,1.001,
656,03/08/2021 09:36:30 AM,1.013,
657,03/08/2021 09:36:31 AM,0.989,
658,03/08/2021 09:36:32 AM,1.013,
659,03/08/2021 09:36:33 AM,1.001,
660,03/08/2021 09:36:34 AM,1.001,
661,03/08/2021 09:36:35 AM,0.989,
662,03/08/2021 09:36:36 AM,1.001,
663,03/08/2021 09:36:37 AM,1.013,
664,03/08/2021 09:36:38 AM,1.013,
665,03/08/2021 09:36:39 AM,0.989,
666,03/08/2021 09:36:40 AM,1.001,
667,03/08/2021 09:36:41 AM,1.001,
668,03/08/2021 09:36:42 AM,0.989,
669,03/08/2021 09:36:43 AM,1.001,
670,03/08/2021 09:36:44 AM,0.977,
671,03/08/2021 09:36:45 AM,0.952,
672,03/08/2021 09:36:46 AM,0.977,
673,03/08/2021 09:36:47 AM,0.965,
674,03/08/2021 09:36:48 AM,0.989,
675,03/08/2021 09:36:49 AM,0.977,
676,03/08/2021 09:36:50 AM,0.965,
677,03/08/2021 09:36:51 AM,0.965,
678,03/08/2021 09:36:52 AM,0.965,
679,03/08/2021 09:36:53 AM,0.965,
680,03/08/2021 09:36:54 AM,0.965,
681,03/08/2021 09:36:55 AM,0.952,
682,03/08/2021 09:36:56 AM,0.989,
683,03/08/2021 09:36:57 AM,0.965,
684,03/08/2021 09:36:58 AM,0.977,
685,03/08/2021 09:36:59 AM,0.989,
686,03/08/2021 09:37:00 AM,0.977,
687,03/08/2021 09:37:01 AM,0.965,
688,03/08/2021 09:37:02 AM,0.977,
689,03/08/2021 09:37:03 AM,0.965,
690,03/08/2021 09:37:04 AM,0.965,
691,03/08/2021 09:37:05 AM,0.965,
692,03/08/2021 09:37:06 AM,0.965,
693,03/08/2021 09:37:07 AM,0.977,
694,03/08/2021 09:37:08 AM,0.977,
695,03/08/2021 09:37:09 AM,0.965,
696,03/08/2021 09:37:10 AM,0.928,
697,03/08/2021 09:37:11 AM,0.952,
698,03/08/2021 09:37:12 AM,0.965,
699,03/08/2021 09:37:13 AM,0.965,
700,03/08/2021 09:37:14 AM,0.965,
701,03/08/2021 09:37:15 AM,0.952,
702,03/08/2021 09:37:16 AM,0.952,
703,03/08/2021 09:37:17 AM,0.965,
704,03/08/2021 09:37:18 AM,0.965,
705,03/08/2021 09:37:19 AM,0.965,
706,03/08/2021 09:37:20 AM,0.965,
707,03/08/2021 09:37:21 AM,0.952,
708,03/08/2021 09:37:22 AM,0.952,
709,03/08/2021 09:37:23 AM,0.952,
710,03/08/2021 09:37:24 AM,0.952,
711,03/08/2021 09:37:25 AM,0.965,
712,03/08/2021 09:37:26 AM,0.965,
713,03/08/2021 09:37:27 AM,0.952,
714,03/08/2021 09:37:28 AM,0.952,
715,03/08/2021 09:37:29 AM,0.952,
716,03/08/2021 09:37:30 AM,0.952,
717,03/08/2021 09:37:31 AM,0.952,
718,03/08/2021 09:37:32 AM,0.952,
719,03/08/2021 09:37:33 AM,0.952,
720,03/08/2021 09:37:34 AM,0.952,
721,03/08/2021 09:37:35 AM,0.940,
722,03/08/2021 09:37:36 AM,0.952,
723,03/08/2021 09:37:37 AM,0.940,
724,03/08/2021 09:37:38 AM,0.940,
725,03/08/2021 09:37:39 AM,0.940,
726,03/08/2021 09:37:40 AM,0.952,
727,03/08/2021 09:37:41 AM,0.952,
728,03/08/2021 09:37:42 AM,0.952,
729,03/08/2021 09:37:43 AM,0.952,
730,03/08/2021 09:37:44 AM,0.952,
731,03/08/2021 09:37:45 AM,0.952,
732,03/08/2021 09:37:46 AM,0.952,
733,03/08/2021 09:37:47 AM,0.940,
734,03/08/2021 09:37:48 AM,0.940,
735,03/08/2021 09:37:49 AM,0.952,
736,03/08/2021 09:37:50 AM,0.952,
737,03/08/2021 09:37:51 AM,0.952,
738,03/08/2021 09:37:52 AM,0.940,
739,03/08/2021 09:37:53 AM,0.940,
740,03/08/2021 09:37:54 AM,0.940,
741,03/08/2021 09:37:55 AM,0.952,
742,03/08/2021 09:37:56 AM,0.940,
743,03/08/2021 09:37:57 AM,0.952,
744,03/08/2021 09:37:58 AM,0.940,
745,03/08/2021 09:37:59 AM,0.940,
746,03/08/2021 09:38:00 AM,0.940,
747,03/08/2021 09:38:01 AM,0.928,
748,03/08/2021 09:38:02 AM,0.940,
749,03/08/2021 09:38:03 AM,0.940,
750,03/08/2021 09:38:04 AM,0.940,
751,03/08/2021 09:38:05 AM,0.940,
752,03/08/2021 09:38:06 AM,0.928,
753,03/08/2021 09:38:07 AM,0.916,
754,03/08/2021 09:38:08 AM,0.952,
755,03/08/2021 09:38:09 AM,0.940,
756,03/08/2021 09:38:10 AM,0.940,
757,03/08/2021 09:38:11 AM,0.952,
758,03/08/2021 09:38:12 AM,0.940,
759,03/08/2021 09:38:13 AM,0.952,
760,03/08/2021 09:38:14 AM,0.928,
761,03/08/2021 09:38:15 AM,0.952,
762,03/08/2021 09:38:16 AM,0.940,
763,03/08/2021 09:38:17 AM,0.940,
764,03/08/2021 09:38:18 AM,0.940,
765,03/08/2021 09:38:19 AM,0.940,
766,03/08/2021 09:38:20 AM,0.952,
767,03/08/2021 09:38:21 AM,0.952,
768,03/08/2021 09:38:22 AM,0.965,
769,03/08/2021 09:38:23 AM,0.952,
770,03/08/2021 09:38:24 AM,0.940,
771,03/08/2021 09:38:25 AM,0.940,
772,03/08/2021 09:38:26 AM,0.952,
773,03/08/2021 09:38:27 AM,0.952,
774,03/08/2021 09:38:28 AM,0.952,
775,03/08/2021 09:38:29 AM,0.940,
776,03/08/2021 09:38:30 AM,0.952,
777,03/08/2021 09:38:31 AM,0.965,
778,03/08/2021 09:38:32 AM,0.940,
779,03/08/2021 09:38:33 AM,0.952,
780,03/08/2021 09:38:34 AM,0.965,
781,03/08/2021 09:38:35 AM,0.940,
782,03/08/2021 09:38:36 AM,0.952,
783,03/08/2021 09:38:37 AM,0.952,
784,03/08/2021 09:38:38 AM,0.952,
785,03/08/2021 09:38:39 AM,0.952,
786,03/08/2021 09:38:40 AM,0.940,
787,03/08/2021 09:38:41 AM,0.940,
788,03/08/2021 09:38:42 AM,0.952,
789,03/08/2021 09:38:43 AM,0.952,
790,03/08/2021 09:38:44 AM,0.940,
791,03/08/2021 09:38:45 AM,0.952,
792,03/08/2021 09:38:46 AM,0.940,
793,03/08/2021 09:38:47 AM,0.952,
794,03/08/2021 09:38:48 AM,0.952,
795,03/08/2021 09:38:49 AM,0.940,
796,03/08/2021 09:38:50 AM,0.952,
797,03/08/2021 09:38:51 AM,0.952,
798,03/08/2021 09:38:52 AM,0.965,
799,03/08/2021 09:38:53 AM,0.952,
800,03/08/2021 09:38:54 AM,0.952,
801,03/08/2021 09:38:55 AM,0.965,
802,03/08/2021 09:38:56 AM,0.952,
803,03/08/2021 09:38:57 AM,0.965,
804,03/08/2021 09:38:58 AM,0.952,
805,03/08/2021 09:38:59 AM,0.952,
806,03/08/2021 09:39:00 AM,0.952,
807,03/08/2021 09:39:01 AM,0.952,
808,03/08/2021 09:39:02 AM,0.952,
809,03/08/2021 09:39:03 AM,0.952,
810,03/08/2021 09:39:04 AM,0.952,
811,03/08/2021 09:39:05 AM,0.940,
812,03/08/2021 09:39:06 AM,0.965,
813,03/08/2021 09:39:07 AM,0.952,
814,03/08/2021 09:39:08 AM,0.940,
815,03/08/2021 09:39:09 AM,0.952,
816,03/08/2021 09:39:10 AM,0.977,
817,03/08/2021 09:39:11 AM,0.965,
818,03/08/2021 09:39:12 AM,0.965,
819,03/08/2021 09:39:13 AM,0.965,
820,03/08/2021 09:39:14 AM,0.965,
821,03/08/2021 09:39:15 AM,0.989,
822,03/08/2021 09:39:16 AM,0.989,
823,03/08/2021 09:39:17 AM,0.989,
824,03/08/2021 09:39:18 AM,0.977,
825,03/08/2021 09:39:19 AM,0.989,
826,03/08/2021 09:39:20 AM,0.989,
827,03/08/2021 09:39:21 AM,1.013,
828,03/08/2021 09:39:22 AM,0.989,
829,03/08/2021 09:39:23 AM,0.989,
830,03/08/2021 09:39:24 AM,0.989,
831,03/08/2021 09:39:25 AM,0.989,
832,03/08/2021 09:39:26 AM,0.977,
833,03/08/2021 09:39:27 AM,0.977,
834,03/08/2021 09:39:28 AM,0.977,
835,03/08/2021 09:39:29 AM,0.989,
836,03/08/2021 09:39:30 AM,0.977,
837,03/08/2021 09:39:31 AM,0.977,
838,03/08/2021 09:39:32 AM,0.977,
839,03/08/2021 09:39:33 AM,0.977,
840,03/08/2021 09:39:34 AM,0.989,
841,03/08/2021 09:39:35 AM,0.977,
842,03/08/2021 09:39:36 AM,0.977,
843,03/08/2021 09:39:37 AM,0.989,
844,03/08/2021 09:39:38 AM,0.989,
845,03/08/2021 09:39:39 AM,0.977,
846,03/08/2021 09:39:40 AM,0.989,
847,03/08/2021 09:39:41 AM,0.989,
848,03/08/2021 09:39:42 AM,0.989,
849,03/08/2021 09:39:43 AM,1.001,
850,03/08/2021 09:39:44 AM,1.001,
851,03/08/2021 09:39:45 AM,1.001,
852,03/08/2021 09:39:46 AM,1.001,
853,03/08/2021 09:39:47 AM,1.001,
854,03/08/2021 09:39:48 AM,0.989,
855,03/08/2021 09:39:49 AM,1.013,
856,03/08/2021 09:39:50 AM,1.001,
857,03/08/2021 09:39:51 AM,1.001,
858,03/08/2021 09:39:52 AM,1.001,
859,03/08/2021 09:39:53 AM,0.989,
860,03/08/2021 09:39:54 AM,0.989,
861,03/08/2021 09:39:55 AM,0.989,
862,03/08/2021 09:39:56 AM,0.977,
863,03/08/2021 09:39:57 AM,0.989,
864,03/08/2021 09:39:58 AM,0.989,
865,03/08/2021 09:39:59 AM,0.977,
866,03/08/2021 09:40:00 AM,0.989,
867,03/08/2021 09:40:01 AM,1.001,
868,03/08/2021 09:40:02 AM,1.001,
869,03/08/2021 09:40:03 AM,1.001,
870,03/08/2021 09:40:04 AM,1.001,
871,03/08/2021 09:40:05 AM,0.989,
872,03/08/2021 09:40:06 AM,0.989,
873,03/08/2021 09:40:07 AM,1.001,
874,03/08/2021 09:40:08 AM,0.977,
875,03/08/2021 09:40:09 AM,0.989,
876,03/08/2021 09:40:10 AM,0.952,
877,03/08/2021 09:40:11 AM,0.989,
878,03/08/2021 09:40:12 AM,1.001,
879,03/08/2021 09:40:13 AM,0.965,
880,03/08/2021 09:40:14 AM,1.001,
881,03/08/2021 09:40:15 AM,1.001,
882,03/08/2021 09:40:16 AM,0.989,
883,03/08/2021 09:40:17 AM,0.989,
884,03/08/2021 09:40:18 AM,0.989,
885,03/08/2021 09:40:19 AM,0.989,
886,03/08/2021 09:40:20 AM,0.989,
887,03/08/2021 09:40:21 AM,0.989,
888,03/08/2021 09:40:22 AM,0.989,
889,03/08/2021 09:40:23 AM,0.989,
890,03/08/2021 09:40:24 AM,1.001,
891,03/08/2021 09:40:25 AM,0.989,
892,03/08/2021 09:40:26 AM,0.989,
893,03/08/2021 09:40:27 AM,0.989,
894,03/08/2021 09:40:28 AM,0.989,
895,03/08/2021 09:40:29 AM,0.989,
896,03/08/2021 09:40:30 AM,0.989,
897,03/08/2021 09:40:31 AM,1.001,
898,03/08/2021 09:40:32 AM,0.989,
899,03/08/2021 09:40:33 AM,0.977,
900,03/08/2021 09:40:34 AM,0.989,
901,03/08/2021 09:40:35 AM,0.989,
902,03/08/2021 09:40:36 AM,1.001,
903,03/08/2021 09:40:37 AM,1.001,
904,03/08/2021 09:40:38 AM,0.989,
905,03/08/2021 09:40:39 AM,0.989,
906,03/08/2021 09:40:40 AM,0.989,
907,03/08/2021 09:40:41 AM,1.001,
908,03/08/2021 09:40:42 AM,1.001,
909,03/08/2021 09:40:43 AM,0.989,
910,03/08/2021 09:40:44 AM,0.989,
911,03/08/2021 09:40:45 AM,1.001,
912,03/08/2021 09:40:46 AM,0.989,
913,03/08/2021 09:40:47 AM,0.989,
914,03/08/2021 09:40:48 AM,0.977,
915,03/08/2021 09:40:49 AM,1.001,
916,03/08/2021 09:40:50 AM,1.001,
917,03/08/2021 09:40:51 AM,0.989,
918,03/08/2021 09:40:52 AM,0.989,
919,03/08/2021 09:40:53 AM,0.989,
920,03/08/2021 09:40:54 AM,0.989,
921,03/08/2021 09:40:55 AM,0.977,
922,03/08/2021 09:40:56 AM,0.977,
923,03/08/2021 09:40:57 AM,0.965,
924,03/08/2021 09:40:58 AM,0.977,
925,03/08/2021 09:40:59 AM,0.989,
926,03/08/2021 09:41:00 AM,0.965,
927,03/08/2021 09:41:01 AM,0.965,
928,03/08/2021 09:41:02 AM,0.965,
929,03/08/2021 09:41:03 AM,0.965,
930,03/08/2021 09:41:04 AM,0.965,
931,03/08/2021 09:41:05 AM,0.977,
932,03/08/2021 09:41:06 AM,0.952,
933,03/08/2021 09:41:07 AM,0.952,
934,03/08/2021 09:41:08 AM,0.952,
935,03/08/2021 09:41:09 AM,0.940,
936,03/08/2021 09:41:10 AM,0.940,
937,03/08/2021 09:41:11 AM,0.928,
938,03/08/2021 09:41:12 AM,0.928,
939,03/08/2021 09:41:13 AM,0.928,
940,03/08/2021 09:41:14 AM,0.940,
941,03/08/2021 09:41:15 AM,0.952,
942,03/08/2021 09:41:16 AM,0.940,
943,03/08/2021 09:41:17 AM,0.940,
944,03/08/2021 09:41:18 AM,0.940,
945,03/08/2021 09:41:19 AM,0.940,
946,03/08/2021 09:41:20 AM,0.940,
947,03/08/2021 09:41:21 AM,0.940,
948,03/08/2021 09:41:22 AM,0.916,
949,03/08/2021 09:41:23 AM,0.916,
950,03/08/2021 09:41:24 AM,0.928,
951,03/08/2021 09:41:25 AM,0.916,
952,03/08/2021 09:41:26 AM,0.928,
953,03/08/2021 09:41:27 AM,0.904,
954,03/08/2021 09:41:28 AM,0.928,
955,03/08/2021 09:41:29 AM,0.928,
956,03/08/2021 09:41:30 AM,0.916,
957,03/08/2021 09:41:31 AM,0.916,
958,03/08/2021 09:41:32 AM,0.916,
959,03/08/2021 09:41:33 AM,0.916,
960,03/08/2021 09:41:34 AM,0.928,
961,03/08/2021 09:41:35 AM,0.928,
962,03/08/2021 09:41:36 AM,0.928,
963,03/08/2021 09:41:37 AM,0.916,
964,03/08/2021 09:41:38 AM,0.916,
965,03/08/2021 09:41:39 AM,0.916,
966,03/08/2021 09:41:40 AM,0.904,
967,03/08/2021 09:41:41 AM,0.904,
968,03/08/2021 09:41:42 AM,0.928,
969,03/08/2021 09:41:43 AM,0.952,
970,03/08/2021 09:41:44 AM,0.977,
971,03/08/2021 09:41:45 AM,0.977,
972,03/08/2021 09:41:46 AM,0.989,
973,03/08/2021 09:41:47 AM,0.989,
974,03/08/2021 09:41:48 AM,0.989,
975,03/08/2021 09:41:49 AM,1.001,
976,03/08/2021 09:41:50 AM,0.977,
977,03/08/2021 09:41:51 AM,0.965,
978,03/08/2021 09:41:52 AM,0.989,
979,03/08/2021 09:41:53 AM,0.989,
980,03/08/2021 09:41:54 AM,0.989,
981,03/08/2021 09:41:55 AM,0.977,
982,03/08/2021 09:41:56 AM,0.977,
983,03/08/2021 09:41:57 AM,1.001,
984,03/08/2021 09:41:58 AM,1.001,
985,03/08/2021 09:41:59 AM,1.026,
986,03/08/2021 09:42:00 AM,1.026,
987,03/08/2021 09:42:01 AM,1.026,
988,03/08/2021 09:42:02 AM,1.026,
989,03/08/2021 09:42:03 AM,1.026,
990,03/08/2021 09:42:04 AM,1.013,
991,03/08/2021 09:42:05 AM,1.013,
992,03/08/2021 09:42:06 AM,1.026,
993,03/08/2021 09:42:07 AM,1.013,
994,03/08/2021 09:42:08 AM,1.013,
995,03/08/2021 09:42:09 AM,1.013,
996,03/08/2021 09:42:10 AM,1.013,
997,03/08/2021 09:42:11 AM,1.013,
998,03/08/2021 09:42:12 AM,1.038,
999,03/08/2021 09:42:13 AM,1.038,
1000,03/08/2021 09:42:14 AM,1.050,
1001,03/08/2021 09:42:15 AM,1.038,
1002,03/08/2021 09:42:16 AM,1.038,
1003,03/08/2021 09:42:17 AM,1.038,
1004,03/08/2021 09:42:18 AM,1.038,
1005,03/08/2021 09:42:19 AM,1.050,
1006,03/08/2021 09:42:20 AM,1.038,
1007,03/08/2021 09:42:21 AM,1.038,
1008,03/08/2021 09:42:22 AM,1.026,
1009,03/08/2021 09:42:23 AM,1.026,
1010,03/08/2021 09:42:24 AM,1.013,
1011,03/08/2021 09:42:25 AM,1.026,
1012,03/08/2021 09:42:26 AM,1.001,
1013,03/08/2021 09:42:27 AM,1.001,
1014,03/08/2021 09:42:28 AM,1.013,
1015,03/08/2021 09:42:29 AM,1.026,
1016,03/08/2021 09:42:30 AM,1.026,
1017,03/08/2021 09:42:31 AM,1.013,
1018,03/08/2021 09:42:32 AM,1.013,
1019,03/08/2021 09:42:33 AM,1.026,
1020,03/08/2021 09:42:34 AM,1.026,
1021,03/08/2021 09:42:35 AM,1.013,
1022,03/08/2021 09:42:36 AM,1.013,
1023,03/08/2021 09:42:37 AM,0.989,
1024,03/08/2021 09:42:38 AM,1.001,
1025,03/08/2021 09:42:39 AM,0.989,
1026,03/08/2021 09:42:40 AM,1.001,
1027,03/08/2021 09:42:41 AM,1.001,
1028,03/08/2021 09:42:42 AM,1.001,
1029,03/08/2021 09:42:43 AM,0.977,
1030,03/08/2021 09:42:44 AM,0.989,
1031,03/08/2021 09:42:45 AM,0.989,
1032,03/08/2021 09:42:46 AM,1.001,
1033,03/08/2021 09:42:47 AM,1.013,
1034,03/08/2021 09:42:48 AM,0.989,
1035,03/08/2021 09:42:49 AM,0.977,
1036,03/08/2021 09:42:50 AM,0.965,
1037,03/08/2021 09:42:51 AM,0.965,
1038,03/08/2021 09:42:52 AM,0.965,
1039,03/08/2021 09:42:53 AM,0.965,
1040,03/08/2021 09:42:54 AM,0.977,
1041,03/08/2021 09:42:55 AM,0.965,
1042,03/08/2021 09:42:56 AM,0.977,
1043,03/08/2021 09:42:57 AM,0.965,
1044,03/08/2021 09:42:58 AM,0.965,
1045,03/08/2021 09:42:59 AM,0.977,
1046,03/08/2021 09:43:00 AM,0.965,
1047,03/08/2021 09:43:01 AM,0.977,
1048,03/08/2021 09:43:02 AM,0.977,
1049,03/08/2021 09:43:03 AM,0.965,
1050,03/08/2021 09:43:04 AM,0.977,
1051,03/08/2021 09:43:05 AM,0.977,
1052,03/08/2021 09:43:06 AM,0.965,
1053,03/08/2021 09:43:07 AM,0.965,
1054,03/08/2021 09:43:08 AM,0.965,
1055,03/08/2021 09:43:09 AM,0.965,
1056,03/08/2021 09:43:10 AM,0.965,
1057,03/08/2021 09:43:11 AM,0.977,
1058,03/08/2021 09:43:12 AM,0.965,
1059,03/08/2021 09:43:13 AM,0.965,
1060,03/08/2021 09:43:14 AM,0.965,
1061,03/08/2021 09:43:15 AM,0.965,
1062,03/08/2021 09:43:16 AM,0.904,
1063,03/08/2021 09:43:17 AM,0.965,
1064,03/08/2021 09:43:18 AM,0.977,
1065,03/08/2021 09:43:19 AM,0.965,
1066,03/08/2021 09:43:20 AM,0.965,
1067,03/08/2021 09:43:21 AM,0.977,
1068,03/08/2021 09:43:22 AM,0.977,
1069,03/08/2021 09:43:23 AM,0.989,
1070,03/08/2021 09:43:24 AM,0.989,
1071,03/08/2021 09:43:25 AM,0.977,
1072,03/08/2021 09:43:26 AM,0.977,
1073,03/08/2021 09:43:27 AM,0.965,
1074,03/08/2021 09:43:28 AM,0.977,
1075,03/08/2021 09:43:29 AM,0.977,
1076,03/08/2021 09:43:30 AM,0.989,
1077,03/08/2021 09:43:31 AM,0.989,
1078,03/08/2021 09:43:32 AM,0.989,
1079,03/08/2021 09:43:33 AM,0.989,
1080,03/08/2021 09:43:34 AM,0.989,
1081,03/08/2021 09:43:35 AM,0.989,
1082,03/08/2021 09:43:36 AM,0.989,
1083,03/08/2021 09:43:37 AM,0.977,
1084,03/08/2021 09:43:38 AM,0.977,
1085,03/08/2021 09:43:39 AM,0.989,
1086,03/08/2021 09:43:40 AM,0.977,
1087,03/08/2021 09:43:41 AM,0.977,
1088,03/08/2021 09:43:42 AM,0.977,
1089,03/08/2021 09:43:43 AM,0.977,
1090,03/08/2021 09:43:44 AM,0.977,
1091,03/08/2021 09:43:45 AM,0.965,
1092,03/08/2021 09:43:46 AM,0.977,
1093,03/08/2021 09:43:47 AM,0.965,
1094,03/08/2021 09:43:48 AM,0.977,
1095,03/08/2021 09:43:49 AM,0.977,
1096,03/08/2021 09:43:50 AM,0.952,
1097,03/08/2021 09:43:51 AM,0.977,
1098,03/08/2021 09:43:52 AM,0.977,
1099,03/08/2021 09:43:53 AM,0.965,
1100,03/08/2021 09:43:54 AM,0.977,
1101,03/08/2021 09:43:55 AM,0.965,
1102,03/08/2021 09:43:56 AM,0.965,
1103,03/08/2021 09:43:57 AM,0.952,
1104,03/08/2021 09:43:58 AM,0.965,
1105,03/08/2021 09:43:59 AM,0.965,
1106,03/08/2021 09:44:00 AM,0.965,
1107,03/08/2021 09:44:01 AM,0.977,
1108,03/08/2021 09:44:02 AM,0.940,
1109,03/08/2021 09:44:03 AM,0.940,
1110,03/08/2021 09:44:04 AM,0.952,
1111,03/08/2021 09:44:05 AM,0.952,
1112,03/08/2021 09:44:06 AM,0.940,
1113,03/08/2021 09:44:07 AM,0.977,
1114,03/08/2021 09:44:08 AM,0.977,
1115,03/08/2021 09:44:09 AM,0.977,
1116,03/08/2021 09:44:10 AM,0.928,
1117,03/08/2021 09:44:11 AM,0.916,
1118,03/08/2021 09:44:12 AM,0.928,
1119,03/08/2021 09:44:13 AM,0.916,
1120,03/08/2021 09:44:14 AM,0.916,
1121,03/08/2021 09:44:15 AM,0.916,
1122,03/08/2021 09:44:16 AM,0.965,
1123,03/08/2021 09:44:17 AM,0.965,
1124,03/08/2021 09:44:18 AM,0.965,
1125,03/08/2021 09:44:19 AM,0.977,
1126,03/08/2021 09:44:20 AM,0.977,
1127,03/08/2021 09:44:21 AM,0.977,
1128,03/08/2021 09:44:22 AM,0.977,
1129,03/08/2021 09:44:23 AM,0.977,
1130,03/08/2021 09:44:24 AM,0.965,
1131,03/08/2021 09:44:25 AM,0.977,
1132,03/08/2021 09:44:26 AM,0.977,
1133,03/08/2021 09:44:27 AM,0.977,
1134,03/08/2021 09:44:28 AM,0.977,
1135,03/08/2021 09:44:29 AM,0.977,
1136,03/08/2021 09:44:30 AM,0.989,
1137,03/08/2021 09:44:31 AM,0.989,
1138,03/08/2021 09:44:32 AM,0.989,
1139,03/08/2021 09:44:33 AM,0.989,
1140,03/08/2021 09:44:34 AM,0.989,
1141,03/08/2021 09:44:35 AM,0.977,
1142,03/08/2021 09:44:36 AM,0.965,
1143,03/08/2021 09:44:37 AM,0.965,
1144,03/08/2021 09:44:38 AM,0.977,
1145,03/08/2021 09:44:39 AM,0.977,
1146,03/08/2021 09:44:40 AM,0.989,
1147,03/08/2021 09:44:41 AM,0.989,
1148,03/08/2021 09:44:42 AM,0.977,
1149,03/08/2021 09:44:43 AM,0.977,
1150,03/08/2021 09:44:44 AM,0.989,
1151,03/08/2021 09:44:45 AM,1.001,
1152,03/08/2021 09:44:46 AM,0.977,
1153,03/08/2021 09:44:47 AM,0.989,
1154,03/08/2021 09:44:48 AM,0.977,
1155,03/08/2021 09:44:49 AM,1.001,
1156,03/08/2021 09:44:50 AM,0.989,
1157,03/08/2021 09:44:51 AM,0.977,
1158,03/08/2021 09:44:52 AM,0.977,
1159,03/08/2021 09:44:53 AM,0.977,
1160,03/08/2021 09:44:54 AM,0.989,
1161,03/08/2021 09:44:55 AM,0.977,
1162,03/08/2021 09:44:56 AM,0.989,
1163,03/08/2021 09:44:57 AM,0.989,
1164,03/08/2021 09:44:58 AM,0.989,
1165,03/08/2021 09:44:59 AM,0.989,
1166,03/08/2021 09:45:00 AM,0.989,
1167,03/08/2021 09:45:01 AM,0.989,
1168,03/08/2021 09:45:02 AM,1.001,
1169,03/08/2021 09:45:03 AM,1.001,
1170,03/08/2021 09:45:04 AM,1.001,
1171,03/08/2021 09:45:05 AM,1.001,
1172,03/08/2021 09:45:06 AM,1.013,
1173,03/08/2021 09:45:07 AM,1.013,
1174,03/08/2021 09:45:08 AM,1.013,
1175,03/08/2021 09:45:09 AM,1.013,
1176,03/08/2021 09:45:10 AM,1.013,
1177,03/08/2021 09:45:11 AM,1.013,
1178,03/08/2021 09:45:12 AM,1.013,
1179,03/08/2021 09:45:13 AM,1.013,
1180,03/08/2021 09:45:14 AM,1.013,
1181,03/08/2021 09:45:15 AM,1.013,
1182,03/08/2021 09:45:16 AM,1.001,
1183,03/08/2021 09:45:17 AM,1.001,
1184,03/08/2021 09:45:18 AM,1.013,
1185,03/08/2021 09:45:19 AM,1.013,
1186,03/08/2021 09:45:20 AM,1.001,
1187,03/08/2021 09:45:21 AM,1.001,
1188,03/08/2021 09:45:22 AM,1.001,
1189,03/08/2021 09:45:23 AM,1.001,
1190,03/08/2021 09:45:24 AM,1.001,
1191,03/08/2021 09:45:25 AM,1.013,
1192,03/08/2021 09:45:26 AM,1.001,
1193,03/08/2021 09:45:27 AM,1.001,
1194,03/08/2021 09:45:28 AM,1.001,
1195,03/08/2021 09:45:29 AM,1.001,
1196,03/08/2021 09:45:30 AM,1.001,
1197,03/08/2021 09:45:31 AM,1.001,
1198,03/08/2021 09:45:32 AM,1.001,
1199,03/08/2021 09:45:33 AM,0.989,
1200,03/08/2021 09:45:34 AM,1.013,
1201,03/08/2021 09:45:35 AM,1.013,
1202,03/08/2021 09:45:36 AM,1.001,
1203,03/08/2021 09:45:37 AM,1.001,
1204,03/08/2021 09:45:38 AM,1.013,
